업종,브랜드,상호,가맹사업 개시일,가맹사업 년수,가맹점수,가맹본부 임직원수,가맹점수,신규개점,계약종료,계약해지,명의변경,"가맹점
평균매출액","가맹점
면적(3.3㎡)당
평균매출액","가입비
(가맹비)",교육비,보증금,"기타비용
(인테리어
비용포함)","합계
(창업비용
지수)","면적당(3.3㎡)
비용","기준면적
(㎡)",총 비용
패스트푸드,뉴욕버거,(주)수혁,2012-11-20,8년 4개월,80,4명,80,14,0,7,11,"212,159","9,377","5,500","3,300","20,000","73,404","102,204
(1.00)","2,750",50,"41,250"
패스트푸드,존스버거,좋은사람들,2018-06-21,2년 9개월,2,1명,2,1,0,0,0,0,0,"5,500","3,300","3,000","42,900","54,700
(1.00)","1,650",50,"24,750"
패스트푸드,인기가요,(주)인기가요,2019-07-01,1년 8개월,1,2명,1,1,0,0,0,0,0,"11,000","3,300","2,000","46,200","62,500
(1.00)","1,980",33,"19,800"
패스트푸드,에그셀런트,(주)다이닝팩토리,2019-02-17,2년 1개월,32,21명,32,32,0,0,4,"216,081","28,431","13,200","3,300","3,000","98,450","117,950
(1.00)","5,500",16,"27,500"
패스트푸드,퀸즈블랙,(주)퀸즈블랙강남본점,2017-12-10,3년 3개월,4,15명,4,3,0,1,0,0,0,"11,000","3,300","5,000","126,610","145,910
(1.00)","1,320",82,"33,000"
패스트푸드,웰덤치킨,(주)푸디노에프앤디,2018-05-10,2년 10개월,91,35명,91,22,0,18,5,"130,467","8,666","3,300","1,650","1,000","28,600","34,550
(.00)","1,650",33,"16,500"
패스트푸드,호봉토스트,(주)호봉푸드시스템,2005-05-21,15년 10개월,14,4명,14,1,0,4,1,"173,814","19,206",0,"2,750","2,000","21,000","25,750
(.00)","2,000",16,"10,000"
패스트푸드,석봉토스트,(주)석봉토스트,2004-08-01,16년 7개월,96,5명,96,5,0,70,0,0,0,"1,000","2,200","1,000","40,000","44,200
(.00)","3,000",33,"30,000"
패스트푸드,쑤와리질러,(주)영원푸드,2015-09-01,5년 6개월,17,3명,17,7,1,4,0,"158,336","5,421","5,500","1,650","1,000","49,000","57,150
(1.00)","1,760",33,"17,600"
패스트푸드,뉴욕핫도그앤커피,(주)뉴욕핫도그앤커피,2003-04-25,17년 11개월,137,7명,137,47,0,30,0,"43,419","4,179","7,700","1,980","3,000","56,100","68,780
(1.00)","2,420",33,"24,200"
패스트푸드,에그오리진,(주)코리아케이푸드,2019-12-02,1년 3개월,1,2명,1,1,0,0,0,0,0,"6,600","2,200",0,"39,637","48,437
(.00)","1,800",26,"14,400"
패스트푸드,바른생활샌드위치,(주)제이제이푸드시스템,2005-02-23,16년 1개월,4,2명,4,0,3,0,0,0,0,"2,200","1,100","1,500","29,810","34,610
(.00)","1,320",26,"10,560"
패스트푸드,낭만,(주)낭만팩토리,2017-03-10,4년 0개월,12,4명,12,2,6,1,1,0,0,"5,500","1,650","2,000","39,050","48,200
(.00)","1,980",23,"13,860"
패스트푸드,마미쿡,(주)훌랄라,2015-07-24,5년 8개월,12,14명,12,3,4,0,2,"146,472","10,343","11,000","3,300","5,000","99,300","118,600
(1.00)","1,980",50,"29,700"
패스트푸드,스탠딩토스트,(주)마마스푸드,2017-08-11,3년 7개월,0,424명,0,0,0,0,0,0,0,"5,500","2,200","2,000","51,810","61,510
(1.00)","5,940",16,"29,700"
패스트푸드,파파이스,(주)티에스푸드앤시스템,1995-03-11,26년 0개월,39,36명,39,0,0,15,2,"356,513","8,960","16,500","1,320","10,000","185,000","212,820
(2.00)","2,000",99,"60,000"
패스트푸드,지정환피자,(주)정담에프에스,1999-11-03,21년 4개월,74,8명,74,2,6,0,3,"145,329","9,504","3,300","2,200",0,"56,500","62,000
(1.00)","1,650",33,"16,500"
패스트푸드,바람의핫도그,(주)바람에프앤비,2016-04-25,4년 11개월,4,21명,4,3,0,0,0,0,0,"11,000","3,300","3,000","90,200","107,500
(1.00)","1,980",66,"39,600"
패스트푸드,델리랩 (Delilab),"델리랩,여우넷",2017-04-17,3년 11개월,13,1명,13,6,6,2,1,"188,137","13,545","5,500","2,200","5,000","57,200","69,900
(1.00)","1,650",50,"24,750"
패스트푸드,쉐이크포테이토,(주)도남에프앤에프,2012-01-01,9년 2개월,5,5명,5,0,0,1,1,"136,056","9,130","8,800","2,200","1,000","26,180","38,180
(.00)","1,430",33,"14,300"
패스트푸드,피제리아 나인로드,(주)씨엠월드에프앤씨,2014-06-03,6년 9개월,16,5명,16,0,0,0,0,"532,499","4,370","22,000","16,500","30,000","426,000","494,500
(5.00)","2,640",330,"264,000"
패스트푸드,에그앤벡,(주)참인포텍,2017-01-24,4년 2개월,0,30명,0,0,0,0,0,0,0,"11,000","3,300","5,000","42,350","61,650
(1.00)","1,980",66,"39,600"
패스트푸드,알리바바버거,알리바바파트너스(주),2018-09-12,2년 6개월,4,3명,4,3,0,2,0,0,0,"11,000","5,500","3,000","98,000","117,500
(1.00)","2,090",66,"41,800"
패스트푸드,궤도에오르다,궤도에오르다,2019-07-07,1년 8개월,3,3명,3,3,0,0,0,0,0,"12,000","2,000","3,000","35,000","52,000
(1.00)","1,500",33,"15,000"
패스트푸드,루이스버거,(주)쉐프코리아,2019-10-20,1년 5개월,1,6명,1,1,0,0,0,0,0,"11,000","4,400",0,"84,700","100,100
(1.00)","2,200",66,"44,000"
패스트푸드,홀로스타일(hollostyle),(주)비갠하늘,2017-05-08,3년 10개월,0,3명,0,0,0,0,0,0,0,"5,500","1,100","2,000","57,700","66,300
(1.00)","1,800",50,"27,000"
패스트푸드,너랑나랑핫도그,너랑나랑핫도그,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"5,500","1,650","3,000","40,150","50,300
(.00)","2,420",33,"24,200"
패스트푸드,꿉자(KOOPJA),꿉자(KOOPJA),2013-01-15,8년 2개월,9,2명,9,1,0,0,1,0,0,"5,500","3,300",0,"36,300","45,100
(.00)","1,980",33,"19,800"
치킨,꽉찬치킨,(주)채움푸드,가맹사업 개시 전,0년 0개월,0,24명,0,0,0,0,0,0,0,"5,500","2,200","2,000",0,"9,700
(.00)",220,66,"4,400"
치킨,치킨테리아,굿푸드,가맹사업 개시 전,0년 0개월,0,6명,0,0,0,0,0,0,0,"9,900","2,200",0,"59,730","71,830
(1.00)","1,650",66,"33,000"
치킨,맛데이,(주)엘에이치지,2008-10-31,12년 5개월,13,13명,13,0,15,0,0,"88,628","4,170","11,000","3,300","5,000","55,200","74,500
(1.00)","1,430",33,"14,300"
치킨,고려통닭,(주)엘에이치지,2016-04-01,4년 11개월,3,13명,3,3,0,0,0,0,0,"5,500","3,300","5,000","55,200","69,000
(1.00)","1,430",33,"14,300"
치킨,아이러브피자&치킨,㈜더난푸드,2018-07-25,2년 8개월,22,6명,22,9,0,3,0,"286,563","16,222","3,300","3,300",0,"48,400","55,000
(1.00)","1,430",33,"14,300"
치킨,달우찜닭,달우찜닭,2019-04-30,1년 11개월,1,1명,1,1,0,0,0,0,0,0,"2,200",0,"40,150","42,350
(1.00)","1,650",50,"24,750"
치킨,굽네치킨,(주)지앤푸드,2005-03-09,16년 0개월,1026,123명,"1,026",22,7,4,138,"314,455","20,360","5,500","2,200",0,"77,445","85,145
(2.00)","2,200",50,"33,000"
치킨,계왕,(주)인투홀딩스,2020-05-11,0년 10개월,0,0명,0,0,0,0,0,0,0,"2,200","1,100",0,"34,830","38,130
(1.00)","1,250",33,"12,500"
치킨,꼬꼬야시장,꼬꼬야시장,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"5,500","2,750","3,000","54,300","65,550
(1.00)","2,200",33,"22,000"
치킨,치킨아울렛,(주)제이앤씨코리아,2020-09-04,0년 6개월,0,0명,0,0,0,0,0,0,0,"1,100","2,200","2,000","41,800","47,100
(1.00)","1,870",33,"18,700"
치킨,치킨176℃,제이스퀘어푸드,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,0,"2,200","1,000","31,900","35,100
(1.00)","1,540",33,"15,400"
치킨,블레드,비알디컴퍼니(주),2020-08-11,0년 7개월,0,0명,0,0,0,0,0,0,0,"3,300","2,200","1,000","26,400","32,900
(1.00)","1,430",33,"14,300"
치킨,오늘닭강정,(주)로희,가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,0,0,0,"24,200","24,200
(.00)","1,100",33,"11,000"
치킨,달강정앤떡볶이,달강정앤떡볶이,2020-03-04,1년 0개월,0,1명,0,0,0,0,0,0,0,"5,500","3,300","1,000","34,100","43,900
(1.00)","1,760",40,"21,120"
치킨,부어치킨,(주)참바른,2005-05-21,15년 10개월,349,18명,349,85,49,36,20,"117,665","8,525","5,500","1,320","2,000","24,660","33,480
(1.00)","1,330",33,"13,300"
치킨,계림원누릉지통닭구이,(주)동천에프앤비,2013-03-01,8년 0개월,40,6명,40,16,0,7,1,"256,194","8,796","3,300","1,650","10,000","78,100","93,050
(2.00)","1,833",79,"44,000"
치킨,바른닭67,바른닭67,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"2,200","1,100","3,000","29,470","35,770
(1.00)","1,550",33,"15,500"
치킨,따블,(주)다른,가맹사업 개시 전,0년 0개월,0,45명,0,0,0,0,0,0,0,"5,500","3,300","3,000","31,606","43,406
(1.00)","1,760",33,"17,600"
치킨,통닭연구소,(주)에스엔푸드,가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,"3,300","3,300","2,000",0,"8,600
(.00)","1,980",50,"29,700"
치킨,가마솥에 튀긴 광화문통닭,부라보F&B,가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,"5,500","3,300","2,000","55,000","65,800
(1.00)","1,540",66,"30,800"
치킨,감탄계숯불치킨,원앤원(주),가맹사업 개시 전,0년 0개월,0,227명,0,0,0,0,0,0,0,"8,800","3,300","4,000","49,365","65,465
(1.00)","1,980",33,"19,800"
치킨,러브미텐더동네치킨,(주)동네사람들,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"2,200","2,200","2,000","33,000","39,400
(1.00)","1,650",33,"16,500"
치킨,DK Chicken (디케이치킨),디케이팩토리(DKFACTORY),2018-01-15,3년 2개월,86,15명,86,79,0,3,1,"198,937","14,107","3,300","2,200","3,000","38,000","46,500
(1.00)","1,300",50,"19,500"
치킨,내마음은 파닥파닭,(주)푸드스토리,가맹사업 개시 전,0년 0개월,0,13명,0,0,0,0,0,0,0,"5,500","2,200","1,000","31,900","40,600
(1.00)",0,0,0
치킨,박군치킨,농업회사법인(주)도도푸드,2012-08-03,8년 7개월,99,10명,99,18,8,11,15,"79,775","5,374","33,000","2,200","2,000","33,000","70,200
(1.00)","1,650",33,"16,500"
치킨,의춘숯불닭갈비,의춘숯불닭갈비,2020-04-10,0년 11개월,0,1명,0,0,0,0,0,0,0,"5,500","3,300","1,000","61,930","71,730
(1.00)","1,650",66,"33,000"
치킨,희치킨,희치킨,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","3,300","2,000","44,000","54,800
(1.00)","1,650",33,"16,500"
치킨,오부장치킨,(주)본에스디코리아,2015-06-06,5년 9개월,37,5명,37,5,0,3,4,"224,020","13,443",0,"1,100",0,"28,000","29,100
(1.00)","1,400",33,"14,000"
치킨,무쇠강정,(주)비어프랜드,가맹사업 개시 전,0년 0개월,0,7명,0,0,0,0,0,0,0,"3,300","2,200","1,000","51,540","58,040
(1.00)",220,50,"3,300"
치킨,구도로통닭,(주)구도로,2020-07-15,0년 8개월,0,0명,0,0,0,0,0,0,0,"11,000","5,500","2,000",0,"18,500
(.00)","1,430",231,"100,100"
치킨,영계푸드1988'옛날통닭,영계푸드1988옛날통닭,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,0,"3,300",0,0,"3,300
(.00)","1,980",33,"19,800"
치킨,통닭마니아,영계푸드,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,0,"3,300",0,0,"3,300
(.00)","1,980",33,"19,800"
치킨,치킨퐁237,(주)비어프랜드,2019-03-29,2년 0개월,4,7명,4,4,0,0,0,0,0,"3,300","2,200","1,000","63,277","69,777
(1.00)","2,200",50,"33,000"
치킨,치킨퐁,(주)비어프랜드,2008-07-02,12년 8개월,31,7명,31,1,0,11,1,"246,834","6,750","3,300","2,200","1,000","96,962","103,462
(2.00)","1,760",99,"52,800"
치킨,고신통닭,(주)어나더푸드컬쳐,가맹사업 개시 전,0년 0개월,0,3명,0,0,0,0,0,0,0,"3,300","2,200","1,000","32,883","39,383
(1.00)","1,430",33,"14,300"
치킨,통닭1번가,대성엘피스(주),2020-09-12,0년 6개월,0,0명,0,0,0,0,0,0,0,0,0,0,"28,600","28,600
(1.00)","1,320",33,"13,200"
치킨,신이내린닭,(주)라산그룹,2020-07-04,0년 8개월,0,0명,0,0,0,0,0,0,0,"3,300","2,200","3,000","85,000","93,500
(2.00)","2,500",66,"50,000"
치킨,꼬꼬뽀끼,꼬꼬뽀끼,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","3,300","3,000","44,000","55,800
(1.00)","2,200",33,"22,000"
치킨,바푸리치킨,(주)비피알,가맹사업 개시 전,0년 0개월,0,31명,0,0,0,0,0,0,0,"7,700","4,400",0,"61,600","73,700
(1.00)","1,540",50,"23,100"
치킨,로스트 보스트 치킨(로보치킨),보스트치킨(boast),2019-05-10,1년 10개월,1,1명,1,1,0,0,0,0,0,"3,300","2,200","2,000","63,250","70,750
(1.00)","1,650",50,"24,750"
치킨,다가치통닭,(주)다가치,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"3,300","1,650","1,000","38,000","43,950
(1.00)","2,000",33,"20,000"
치킨,치킨연맹,한정푸드,2020-08-06,0년 7개월,0,0명,0,0,0,0,0,0,0,0,"2,200",0,"33,000","35,200
(1.00)","1,650",33,"16,500"
치킨,치킨과학기술대,(주)디투에프엔비,2019-12-09,1년 3개월,0,3명,0,0,0,0,0,0,0,"2,200","2,200","2,000","45,082","51,482
(1.00)","2,750",33,"27,500"
치킨,코리앗치킨,(주)디딤,가맹사업 개시 전,0년 0개월,0,177명,0,0,0,0,0,0,0,"33,000","22,000","2,000","93,335","150,335
(3.00)","1,540",99,"46,200"
치킨,꽃꼬댁,키친씨,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"5,500",0,"2,000","58,300","65,800
(1.00)","1,320",66,"26,400"
치킨,티바두마리치킨,(주)신라외식개발,2002-03-16,19년 0개월,307,20명,307,69,0,46,48,"136,773","9,674","3,300","1,100",0,"25,850","30,250
(1.00)",990,33,"9,900"
치킨,꾸브라꼬 숯불 두마리 치킨,제이케이유통,2016-08-20,4년 7개월,42,14명,42,25,1,2,4,"274,658","20,403","5,500","1,650",0,"26,730","33,880
(1.00)","1,100",26,"8,800"
치킨,닭장수후라이드和,(주)주완푸드,2018-07-24,2년 8개월,40,2명,40,14,0,0,2,"230,146","14,190","1,650",550,0,"69,300","71,500
(1.00)","1,980",66,"39,600"
치킨,효도치킨,네오아티잔치킨(주),가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,"7,700","2,200","3,000","82,300","95,200
(2.00)","3,300",50,"49,500"
치킨,디디치킨(DD치킨),(주)디디에프엔비,2003-05-31,17년 10개월,169,20명,169,19,0,56,26,"155,751","9,604","5,500",550,500,"32,000","38,550
(1.00)","2,400",33,"24,000"
치킨,충만치킨,(주)충만,2014-02-15,7년 1개월,156,12명,156,10,0,32,29,"258,391","8,707","4,400","2,200","2,000","91,250","99,850
(2.00)","1,870",99,"56,100"
치킨,국대후라이드치킨,(주)지구당,2020-09-10,0년 6개월,0,6명,0,0,0,0,0,0,0,"7,700",0,"1,000","44,809","53,509
(1.00)","2,811",33,"28,108"
치킨,이춘봉인생치킨,(주)마스터아이디,2016-12-22,4년 3개월,83,11명,83,48,0,5,5,"171,188","9,540","3,300","2,200",0,"43,230","48,730
(1.00)","1,430",50,"21,450"
치킨,탁사정흑마늘닭강정,탁사정흑마늘닭강정,2019-09-04,1년 6개월,1,1명,1,1,0,0,0,0,0,"5,500","3,300","2,000","15,400","26,200
(.00)","1,100",16,"5,500"
치킨,엔칙스치킨,(주)지오에프엔비,2019-10-04,1년 5개월,8,8명,8,8,0,0,0,0,0,"11,000","3,300","2,000","73,700","90,000
(2.00)","4,400",33,"44,000"
치킨,닭강정공방,닭강정공방본점,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"3,300","2,200","2,000","31,350","38,850
(1.00)","1,650",26,"13,200"
치킨,치킨플러스,(주)돕는사람들,2016-08-20,4년 7개월,370,32명,370,159,0,55,58,"189,353","13,008","3,300","1,100",0,"28,748","33,148
(1.00)","1,430",40,"17,160"
치킨,치킨특별시,(주)아앤유디벨롭,가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,"3,300","1,100","1,000","35,750","41,150
(1.00)","1,320",50,"19,800"
치킨,처갓집플러스케이준치킨,(주)한국일오삼,2006-06-01,14년 9개월,16,42명,16,0,0,2,0,"219,469","20,475","5,500","1,100","1,000","23,650","31,250
(1.00)","1,320",33,"13,200"
치킨,처갓집양념치킨,(주)한국일오삼,1983-03-07,38년 0개월,1134,42명,"1,134",208,35,64,24,"215,716","15,597","3,300","1,100","1,000","21,450","26,850
(.00)","1,320",33,"13,200"
치킨,푸라닭,(주)아이더스코리아,2015-02-01,6년 1개월,241,49명,241,77,2,5,31,"419,394","22,303","5,500","2,200",0,"51,040","58,740
(1.00)","1,540",33,"15,400"
치킨,쌀통닭,(주)퐁텐,2013-05-31,7년 10개월,91,9명,91,6,21,0,91,"172,419","10,662",0,0,"2,000","60,000","62,000
(1.00)","1,800",33,"18,000"
치킨,낭만장작,낭만장작누룽지통닭구이,2019-03-25,2년 0개월,1,1명,1,1,0,0,0,0,0,"5,500","2,200","1,000","48,730","57,430
(1.00)","1,430",50,"21,450"
치킨,오늘도후라이드,올림엔터프라이즈(OLIMENTERPRISE),가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"3,000","2,000","2,000","33,000","40,000
(1.00)","1,500",33,"15,000"
치킨,보람치킨,올림엔터프라이즈(OLIMENTERPRISE),가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"3,000","2,000","2,000","33,000","40,000
(1.00)","1,500",33,"15,000"
치킨,신화불닭발,신화,2019-12-01,1년 3개월,7,1명,7,7,0,0,0,0,0,"11,000","5,500","1,000","37,400","54,900
(1.00)","1,320",50,"19,800"
치킨,빛고을닭강정,더빛고을푸드,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"11,000","3,300","5,000","52,800","72,100
(1.00)","2,750",33,"27,500"
치킨,제주동우통닭,동우F&C,2019-07-23,1년 8개월,0,0명,0,0,0,0,0,0,0,"3,300","2,200","1,000","41,635","48,135
(1.00)","1,980",50,"29,700"
치킨,투가이즈(TWO GUYS),투가이즈,2016-01-08,5년 2개월,19,2명,19,13,0,0,4,"225,569","14,445","5,500","5,500",0,"36,630","47,630
(1.00)","1,430",33,"14,300"
치킨,닭일배송,(주)밥장인,가맹사업 개시 전,0년 0개월,0,9명,0,0,0,0,0,0,0,"3,300","2,200","2,000","22,600","30,100
(1.00)","1,210",33,"12,100"
치킨,치킨人류,(주)비에스비푸드,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","3,300","1,000","27,500","37,300
(1.00)","1,210",33,"12,100"
치킨,햇살치킨,(주)햇살,가맹사업 개시 전,0년 0개월,0,6명,0,0,0,0,0,0,0,"5,500","3,300",0,"64,350","73,150
(1.00)","2,157",50,"32,350"
치킨,용범이네 노상통닭,(주)김승용에프에스,2020-08-19,0년 7개월,11,28명,11,11,0,0,0,0,0,"5,500","3,300","5,000","41,798","55,598
(1.00)",729,79,"17,490"
치킨,픽스치킨(PICKS CHICKEN),픽스치킨(pickschicken),2020-08-18,0년 7개월,0,1명,0,0,0,0,0,0,0,"4,400","2,200",0,"72,820","79,420
(1.00)","1,760",56,"29,920"
치킨,치킨파머스,금화식품(주),가맹사업 개시 전,0년 0개월,0,116명,0,0,0,0,0,0,0,"2,200","2,200","3,000","26,058","33,458
(1.00)","1,320",33,"13,200"
치킨,에덴치킨,에덴치킨,2019-09-16,1년 6개월,0,1명,0,0,0,0,0,0,0,"3,300","2,200","3,000","47,300","55,800
(1.00)","2,000",33,"20,000"
치킨,내가 조선의 치킨이고 맥주다,(주)조맥에프앤비,2019-08-13,1년 7개월,1,0명,1,1,0,0,0,0,0,"3,300","1,100","1,000","69,850","75,250
(1.00)","1,540",99,"46,200"
치킨,케이칸치킨,케이칸치킨,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"3,850","1,650","4,500","59,950","69,950
(1.00)","1,650",66,"33,000"
치킨,오태식해바라기치킨,(주)서호에프앤비,2019-01-25,2년 2개월,49,2명,49,49,0,0,0,"79,966",0,"3,300","2,200","2,000","29,150","36,650
(1.00)","1,650",33,"16,500"
치킨,치킨중앙상회,(주)포레스트에프앤디,가맹사업 개시 전,0년 0개월,0,4명,0,0,0,0,0,0,0,0,0,0,"16,720","16,720
(.00)","1,100",33,"11,000"
치킨,치킨뱅3.0,(주)가업에프씨,가맹사업 개시 전,0년 0개월,0,22명,0,0,0,0,0,0,0,"5,500","2,200","1,000","54,230","62,930
(1.00)","1,760",50,"26,400"
치킨,오븐에빠진닭,(주)에땅,2008-07-17,12년 8개월,97,39명,97,6,15,9,4,"232,348","7,513","11,000","3,300","3,000","89,290","106,590
(2.00)","1,650",50,"24,750"
치킨,깐부치킨,(주)깐부,2006-10-31,14년 5개월,201,79명,201,17,0,23,16,"441,892","16,757","7,700","1,100","2,000","97,200","108,000
(2.00)","2,750",66,"55,000"
치킨,치칵치칵,씨케이푸드,2018-06-20,2년 9개월,10,1명,10,6,0,0,0,"340,890","20,052","2,200","3,300","1,000","45,430","51,930
(1.00)","1,650",50,"24,750"
치킨,치요남치킨,(주)얌얌레시피,2018-02-20,3년 1개월,158,16명,158,96,0,3,27,"256,986","16,677","3,300","2,200",0,"27,500","33,000
(1.00)",880,50,"13,200"
치킨,쌀쌀맞은닭,(주)바름,2014-09-02,6년 6개월,32,13명,32,9,0,4,5,"173,002","7,268",0,0,"2,000","83,840","85,840
(2.00)","1,573",99,"47,190"
치킨,94번가,(주)디토코리아,2013-04-03,7년 11개월,22,6명,22,1,1,8,1,"183,251","6,441","5,500","1,100",0,"102,850","109,450
(2.00)","1,540",99,"46,200"
치킨,별별치킨,농업회사법인(주)별난사람들,2009-12-23,11년 3개월,10,8명,10,2,0,5,1,"134,961","6,234",0,0,0,"49,500","49,500
(1.00)","1,650",66,"33,000"
치킨,치킨본능,(주)놀부,가맹사업 개시 전,0년 0개월,0,275명,0,0,0,0,0,0,0,550,"1,100","1,000","30,907","33,557
(1.00)","1,815",33,"18,150"
치킨,놀부옛날통닭,(주)놀부,2015-07-30,5년 8개월,43,275명,43,18,13,0,6,"113,330","7,299","5,500","2,200","3,000","59,234","69,934
(1.00)","1,650",50,"24,750"
치킨,깜꼬치킨,위더스FC,2015-09-15,5년 6개월,22,1명,22,7,0,0,0,"50,374","3,072","3,300","1,100","2,000","34,700","41,100
(1.00)","1,430",33,"14,300"
치킨,디떽,(주)엣눅에프티에스,가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,"11,000","5,500","5,600","105,475","127,575
(2.00)","2,000",66,"40,000"
